DryBulbTemperature,DewPointTemperature,RelativeHumidity,AtmosphericPressure,ExtraterrestrialHorizontalRadiation,ExtraterrestrialDirectNormalRadiation,HorizontalInfraredRadiationIntensityfromSky,GlobalHorizontalRadiation,DirectNormalRadiation,DiffuseHorizontalRadiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,WindDirection,WindSpeed,Total Sky Cover,Opaque Sky Cover,PrecipitableWater,AerosolOpticalDepth,SnowDepth,OccupancySchedule,hours,dayofw,months,datee,holiday_bool,holiday_name,Heating,
16.9,10.1,64,99380,155,9999,343.0816239,6,0,7,1,0,1,11,6,9,4,0,0,0,0.1,6,5,5,2013-05-25,0,,0,0
16.8,9.4,62,99370,388,9999,341.8131361,11,212,71,19,16,14,12,7,6,4,0,0,0,0.2,7,5,5,2013-05-25,0,,3.097243091,0.044335026
17.7,9.7,59,99350,618,9999,346.4244471,20,0,72,17,0,17,15,7,2,4,0,0,0,0.95,8,5,5,2013-05-25,0,,0,0
17.7,9.6,59,99320,828,9999,346.3093665,65,0,97,32,3,30,11,7,8,4,0,0,0,0.95,9,5,5,2013-05-25,0,,0,0
18,9.6,58,99300,1003,9999,347.7411346,58,2,169,21,0,21,12,4,9,4,0,0,0,0.975703227,10,5,5,2013-05-25,0,,0,0
18.2,9.2,56,99300,1133,9999,348.234202,218,6,188,39,3,36,12,4,1,4,0,0,0,0.95,11,5,5,2013-05-25,0,,0,0
17.9,9,56,99280,1207,9999,346.5701418,269,11,235,71,20,53,10,7,3,4,0,0,0,0.513528014,12,5,5,2013-05-25,0,,0.296476241,0.292152003
17.1,8.7,58,99290,1222,9999,339.7401874,609,110,426,76,20,57,10,7,9,3,0,0,0,0.95,13,5,5,2013-05-25,0,,0,0
16.2,8.1,59,99270,1175,9999,334.8697455,555,91,414,74,27,51,10,7,1,3,0,0,0,0.975703227,14,5,5,2013-05-25,0,,0,0
14.9,7.6,62,99280,1071,9999,330.9359274,531,86,389,45,4,42,9,7,3,4,0,0,0,0.95,15,5,5,2013-05-25,0,,0,0
14.5,7.6,63,99280,916,9999,338.4335314,196,14,243,37,6,33,10,4,6,7,0,0,0,0.95,16,5,5,2013-05-25,0,,0,0
15.7,7.8,59,99290,721,9999,344.3512158,28,17,222,59,64,25,12,6,2,7,0,0,0,0.3,17,5,5,2013-05-25,0,,2.918960705,0.220797376
15.2,7.6,60,99320,498,9999,329.7070118,16,0,98,39,67,14,11,4,0,3,0,0,0,0.1,18,5,5,2013-05-25,0,,0,0
14.5,7.9,65,99310,265,9999,329.43311,8,0,39,16,34,9,27,2,9,4,0,0,0,0.1,19,5,5,2013-05-25,0,,0,0
13.9,8.2,68,99270,48,9999,336.2950351,7,109,66,2,1,2,20,2,6,7,0,0,0,0.1,20,5,5,2013-05-25,0,,0,0
13.6,7.9,68,99240,0,9999,334.5533056,0,0,9,0,0,0,13,4,4,7,0,0,0,0.1,21,5,5,2013-05-25,0,,0,0
13.6,7.9,68,99330,0,9999,334.5533056,0,0,0,0,0,0,12,6,3,7,0,0,0,0.05,22,5,5,2013-05-25,0,,0,0
13.3,7.4,67,99400,0,9999,332.5940535,0,0,0,0,0,0,11,6,7,7,0,0,0,0.05,23,5,5,2013-05-25,0,,0,0
13.6,7.4,66,99400,0,9999,330.1418,0,0,0,0,0,0,14,4,7,6,0,0,0,0,0,6,5,2013-05-25,0,,0,0
14.2,6.6,60,99320,0,9999,332.0150941,0,0,0,0,0,0,13,6,2,6,0,0,0,0,1,6,5,2013-05-26,0,,0,0
15,6.5,57,99290,0,9999,335.6159679,0,0,0,0,0,0,14,6,8,6,0,0,0,0,2,6,5,2013-05-26,0,,0,0
16.9,6.5,50,99230,0,9999,348.5770925,0,0,0,0,0,0,13,6,3,7,0,0,0,0,3,6,5,2013-05-26,0,,0,0
17.9,7,49,99180,0,9999,354.0111561,0,0,0,0,0,0,15,6,1,7,0,0,0,0,4,6,5,2013-05-26,0,,0,0
19.5,7.2,45,99140,4,9999,362.1089518,0,0,0,0,1000,0,17,7,5,7,0,0,0,0,5,6,5,2013-05-26,0,,0,0
20.3,7.3,43,99080,157,9999,366.2104531,31,0,13,4,0,4,23,6,9,7,0,0,0,0.1,6,6,5,2013-05-26,0,,0,0
21.1,6.3,38,99020,390,9999,368.9698911,137,45,75,5,0,5,22,6,5,7,0,0,0,0.2,7,6,5,2013-05-26,0,,0,0
20.7,4.7,35,99050,620,9999,364.9643737,364,93,146,17,0,17,21,6,3,7,0,0,0,0.95,8,6,5,2013-05-26,0,,0,0
21.2,5,35,99020,829,9999,367.8348904,404,140,223,23,0,23,22,6,9,7,0,0,0,0.95,9,6,5,2013-05-26,0,,0,0
21.3,5.4,35,98970,1004,9999,368.8404799,585,262,287,18,0,18,24,4,9,7,0,0,0,0.975703227,10,6,5,2013-05-26,0,,0,0
21.1,4.8,34,98940,1134,9999,367.0828344,886,268,350,24,0,24,23,4,2,7,0,0,0,0.95,11,6,5,2013-05-26,0,,0,0
19.4,8.5,49,98970,1208,9999,363.1988885,946,227,405,31,0,31,23,13,9,7,0,0,0,0.513528014,12,6,5,2013-05-26,0,,0,0
18.2,8.4,53,98950,1223,9999,357.1535975,887,241,426,41,2,39,22,7,2,7,0,0,0,0.95,13,6,5,2013-05-26,0,,0,0
17.5,8.1,54,98970,1176,9999,353.3759724,723,288,414,35,1,34,22,9,6,7,0,0,0,0.975703227,14,6,5,2013-05-26,0,,0,0
16.9,7.7,55,98950,1072,9999,349.9944434,617,229,399,36,2,35,22,6,2,7,0,0,0,0.95,15,6,5,2013-05-26,0,,0,0
16.3,7.5,56,98920,918,9999,352.3958924,440,234,349,26,1,26,21,6,7,8,0,0,0,0.95,16,6,5,2013-05-26,0,,0,0
15.6,7.2,57,98880,723,9999,333.7154823,368,69,274,16,0,16,23,2,8,4,0,0,0,0.3,17,6,5,2013-05-26,0,,0,0
14.4,7.2,62,98820,501,9999,337.507039,240,364,184,22,7,19,20.74367603,0,6,7,0,0,0,0.1,18,6,5,2013-05-26,0,,0,0
13.7,7.5,66,98820,268,9999,325.3431224,159,0,107,5,0,5,11,4,0,4,0,0,0,0.1,19,6,5,2013-05-26,0,,0,0
14.1,7.2,63,98860,50,9999,326.8314334,19,0,59,1,0,1,12,4,2,4,0,0,0,0.1,20,6,5,2013-05-26,0,,0,0
14.6,6.9,60,98850,0,9999,328.7803458,0,0,7,0,0,0,26,2,3,4,0,0,0,0.1,21,6,5,2013-05-26,0,,0,0
13.9,6.6,61,98790,0,9999,325.2601555,0,0,0,0,0,0,13,2,2,4,0,0,0,0.05,22,6,5,2013-05-26,0,,0,0
14.1,6.9,62,98830,0,9999,323.9351756,0,0,0,0,0,0,27,2,5,3,0,0,0,0.05,23,6,5,2013-05-26,0,,0,0
14.6,7.1,61,98800,0,9999,326.4185169,0,0,0,0,0,0,24,2,9,3,0,0,0,0,0,0,5,2013-05-26,0,,0,0
15,7.7,62,98760,0,9999,328.9035242,0,0,0,0,0,0,21,6,3,3,0,0,0,0,1,0,5,2013-05-27,1,Memorial Day,0,0
15.5,8,61,98660,0,9999,334.1528079,0,0,0,0,0,0,21,6,9,4,0,0,0,0,2,0,5,2013-05-27,1,Memorial Day,0,0
16.4,7.1,54,98580,0,9999,334.6673675,0,0,0,0,0,0,25,4,5,3,0,0,0,0,3,0,5,2013-05-27,1,Memorial Day,0,0
17.2,7.9,54,98520,0,9999,339.2973763,0,0,0,0,0,0,12,4,8,3,0,0,0,0,4,0,5,2013-05-27,1,Memorial Day,0,0
19,8.9,52,98450,5,9999,361.699081,0,0,0,0,1000,0,14,4,9,7,0,0,0,0,5,0,5,2013-05-27,1,Memorial Day,0,0
21.3,8.8,45,98340,159,9999,373.1057633,83,0,8,4,0,4,12,6,6,7,0,0,0,0.1,6,0,5,2013-05-27,1,Memorial Day,0,0
22.5,7.6,38,98290,392,9999,367.2883891,250,0,51,22,22,15,12,6,0,4,0,0,0,0.1,7,0,5,2013-05-27,1,Memorial Day,0,0
22.4,6.9,37,98240,621,9999,365.9251714,436,0,91,48,63,19,22,6,3,4,0,0,0,0.3,8,0,5,2013-05-27,1,Memorial Day,0,0
23.3,6.7,34,98160,831,9999,370.154128,613,36,201,68,86,14,17,4,2,4,0,0,0,0.3,9,0,5,2013-05-27,1,Memorial Day,0,0
22.7,7,36,98200,1006,9999,367.5383239,763,43,267,85,93,15,2,4,8,4,0,0,0,0.308116808,10,0,5,2013-05-27,1,Memorial Day,0,0
22.4,9.1,43,98100,1135,9999,379.0948151,862,228,359,98,96,16,23,6,4,7,0,0,0,0.3,11,0,5,2013-05-27,1,Memorial Day,0,0
21.6,9.8,47,98080,1209,9999,365.5136255,935,114,406,105,98,16,23,4,6,4,0,0,0,0.102705603,12,0,5,2013-05-27,1,Memorial Day,0,0
20.9,10.1,50,98010,1224,9999,362.4123092,948,352,397,108,99,17,25,4,3,4,0,0,0,0.1,13,0,5,2013-05-27,1,Memorial Day,0,0
20,10.7,55,98030,1178,9999,374.7508748,908,487,344,103,98,16,23,2,9,8,0,0,0,0.102705603,14,0,5,2013-05-27,1,Memorial Day,0,0
19.2,11.1,59,98040,1074,9999,355.2704138,759,68,380,94,93,19,24,2,8,4,0,0,0,0.1,15,0,5,2013-05-27,1,Memorial Day,0,0
18.1,11.4,65,98030,919,9999,360.2300394,470,357,321,76,83,19,21,6,7,7,0,0,0,0.1,16,0,5,2013-05-27,1,Memorial Day,0,0
17.6,11.3,67,97980,725,9999,337.0850869,308,588,197,59,82,14,25,2,7,1,0,0,0,0.05,17,0,5,2013-05-27,1,Memorial Day,0,0
17.6,11,65,97950,504,9999,344.7090884,66,79,208,38,57,17,20,7,0,3,0,0,0,0.05,18,0,5,2013-05-27,1,Memorial Day,0,0
17.1,10.5,65,97890,271,9999,344.484849,8,188,135,13,16,10,23,4,2,4,0,0,0,0,19,0,5,2013-05-27,1,Memorial Day,0,0
16.5,10.3,67,97860,52,9999,351.1002209,2,130,68,1,0,1,27,2,9,7,0,0,0,0,20,0,5,2013-05-27,1,Memorial Day,0,0
16.1,10.3,68,97830,0,9999,349.1637886,0,0,9,0,0,0,17,2,7,7,0,0,0,0,21,0,5,2013-05-27,1,Memorial Day,0,0
15.5,10.4,72,97800,0,9999,346.3886913,0,0,0,0,0,0,12,4,0,7,0,0,0,0,22,0,5,2013-05-27,1,Memorial Day,0,0
15.2,10.8,75,97790,0,9999,345.4059219,0,0,0,0,0,0,11,4,7,7,0,0,0,0,23,0,5,2013-05-27,1,Memorial Day,0,0
15.1,11.5,79,97770,0,9999,333.5469368,0,0,0,0,0,0,22,6,0,3,0,0,0,0,0,1,5,2013-05-27,1,Memorial Day,0,0
15.4,11.4,77,97720,0,9999,337.4795001,0,0,0,0,0,0,23,4,4,4,0,0,0,0,1,1,5,2013-05-28,0,,0,0
15.4,11.7,79,97670,0,9999,335.1581009,0,0,0,0,0,0,26,4,7,3,0,0,0,0,2,1,5,2013-05-28,0,,0,0
14.9,12.2,84,97660,0,9999,333.3846507,0,0,0,0,0,0,22,6,4,3,0,0,0,0,3,1,5,2013-05-28,0,,0,0
14.5,12.8,90,97710,0,9999,334.8146436,0,0,0,0,0,0,21,7,5,4,0,0,0,0,4,1,5,2013-05-28,0,,0,0
14.8,13.4,91,97580,5,9999,336.8696613,0,0,0,0,1000,0,10,4,3,4,0,0,0,0,5,1,5,2013-05-28,0,,0,0
15.6,13.2,86,97610,162,9999,350.0638473,6,0,3,4,0,4,21,6,6,7,0,0,0,0.05,6,1,5,2013-05-28,0,,0,0
15.6,12.9,84,97610,394,9999,340.0787861,18,0,23,21,21,14,21,6,9,4,0,0,0,0.05,7,1,5,2013-05-28,0,,0,0
16.2,13.3,83,97540,623,9999,343.3611734,39,70,145,44,44,23,22,6,6,4,0,0,0,0.05,8,1,5,2013-05-28,0,,0,0
16.8,13.4,80,97510,832,9999,361.8249496,56,25,192,41,12,33,23,4,4,8,0,0,0,0.05,9,1,5,2013-05-28,0,,0,0
18.3,13.7,75,97470,1007,9999,353.9013725,57,2,166,66,29,44,22,4,4,4,0,0,0,0.05,10,1,5,2013-05-28,0,,0,0
18.7,14,74,97420,1136,9999,356.1941175,81,0,128,97,81,28,24,4,3,4,0,0,0,0.05,11,1,5,2013-05-28,0,,0,0
19.1,13.8,71,97360,1211,9999,357.9207443,77,0,81,100,65,41,25,2,7,4,0,0,0,0.05,12,1,5,2013-05-28,0,,0,0
18.7,13.6,72,97320,1225,9999,355.7341813,117,9,201,67,19,49,24,2,0,4,0,0,0,0.05,13,1,5,2013-05-28,0,,0,0
18,13.4,74,97310,1179,9999,352.103788,123,7,184,77,27,52,24,4,2,4,0,0,0,0.05,14,1,5,2013-05-28,0,,0,0
16.9,13.2,79,97330,1076,9999,343.8627276,115,4,161,94,83,26,22,4,1,3,0,0,0,0.05,15,1,5,2013-05-28,0,,0,0
16.5,13.2,81,97350,921,9999,341.9688238,75,17,256,76,80,20,24,6,2,3,0,0,0,0.05,16,1,5,2013-05-28,0,,0,0
15.4,12.2,81,97390,727,9999,335.7066664,80,5,183,56,68,19,24,6,2,3,0,0,0,0.05,17,1,5,2013-05-28,0,,0,0
14.3,11.7,84,97470,506,9999,332.6872689,185,0,119,37,64,13,23,6,6,4,0,0,0,0,18,1,5,2013-05-28,0,,0,0
13.6,11.1,85,97470,274,9999,328.8084271,95,2,115,17,42,8,27,6,4,4,0,0,0,0,19,1,5,2013-05-28,0,,0,0
13.2,10.6,84,97510,55,9999,326.4383219,4,66,69,1,0,1,25,6,4,4,0,0,0,0,20,1,5,2013-05-28,0,,0,0
12.5,10.2,86,97500,0,9999,320.2933088,0,0,12,0,0,0,23,7,3,3,0,0,0,0,21,1,5,2013-05-28,0,,0,0
11.9,9.9,88,97540,0,9999,309.9701333,0,0,0,0,0,0,24,7,8,1,0,0,0,0,22,1,5,2013-05-28,0,,0,0
12.6,9.9,84,97590,0,9999,307.1368833,0,0,0,0,0,0,24,7,5,0,0,0,0,0,23,1,5,2013-05-28,0,,0,0
14.6,10.5,76,97650,0,9999,316.4588168,0,0,0,0,0,0,29,4,8,0,0,0,0,0,0,2,5,2013-05-28,0,,0,0
15.7,10.9,73,97620,0,9999,347.9237887,0,0,0,0,0,0,26,9,4,7,0,0,0,0,1,2,5,2013-05-29,0,,0,0
15.5,11.5,77,97700,0,9999,335.4031936,0,0,0,0,0,0,29,7,6,3,0,0,0,0,2,2,5,2013-05-29,0,,0,0
15.9,12.4,80,97700,0,9999,330.4538909,0,0,0,0,0,0,29,7,9,1,0,0,0,0,3,2,5,2013-05-29,0,,0,0
17.2,13,76,97770,0,9999,330.7557639,0,0,0,0,0,0,34,6,2,0,0,0,0,0,4,2,5,2013-05-29,0,,0,0
18.6,13.6,73,97800,6,9999,337.8410528,0,0,0,0,1000,0,2,6,3,0,0,0,0,0,5,2,5,2013-05-29,0,,0,0
18.8,13.6,72,97840,164,9999,338.7688684,7,163,22,4,0,4,4,4,4,0,0,0,0,0.05,6,2,5,2013-05-29,0,,0,0
18.5,13.8,74,97840,396,9999,337.5960378,32,485,55,22,27,14,1,11,3,0,0,0,0,0.05,7,2,5,2013-05-29,0,,0.956927406,0.81742551
19.1,13.4,70,97890,624,9999,354.6500196,53,384,122,44,49,21,1,9,9,3,0,0,0,0.05,8,2,5,2013-05-29,0,,0,0
19.3,13.3,68,97850,833,9999,352.0245013,67,758,92,69,78,19,3,9,3,2,0,0,0,0.05,9,2,5,2013-05-29,0,,0,0
18.3,13.1,72,97870,1008,9999,350.4396837,182,31,254,84,85,20,3,11,2,3,0,0,0,0.05,10,2,5,2013-05-29,0,,0,0
17.6,12.8,73,97860,1137,9999,343.348448,298,309,344,99,97,16,35,11,9,2,0,0,0,0.05,11,2,5,2013-05-29,0,,0,0
17.6,12.5,72,97810,1211,9999,346.4067728,510,324,374,106,98,16,3,11,5,3,0,0,0,0.05,12,2,5,2013-05-29,0,,0,0
16.3,12.1,76,97860,1226,9999,342.4962341,662,32,355,105,88,24,3,9,6,4,0,0,0,0.05,13,2,5,2013-05-29,0,,0,0
15,11.7,81,97910,1180,9999,350.969901,632,84,418,104,95,20,1,9,2,8,0,0,0,0.05,14,2,5,2013-05-29,0,,0,0
13.8,11.4,85,97990,1077,9999,330.05245,358,278,393,93,95,16,2,9,5,4,0,0,0,0.05,15,2,5,2013-05-29,0,,0,0
12.7,10.6,87,97970,923,9999,333.3560269,174,338,329,78,88,17,2,9,9,7,0,0,0,0.05,16,2,5,2013-05-29,0,,0,0
12.2,10.5,89,97900,729,9999,319.2657375,119,144,292,58,75,17,2,9,8,3,0,0,0,0.05,17,2,5,2013-05-29,0,,3.995880514,-0.754103406
12.5,10.9,90,97910,509,9999,323.5763024,75,37,195,39,58,17,2,7,6,4,0,0,0,0,18,2,5,2013-05-29,0,,0,0
12.4,11,91,97830,276,9999,332.3960706,48,78,142,15,18,11,2,9,1,7,0,0,0,0,19,2,5,2013-05-29,0,,0,0
13.2,11.8,91,97790,57,9999,337.0227113,8,355,56,2,1,2,3,9,4,7,0,0,0,0,20,2,5,2013-05-29,0,,0,0
13.8,12.2,90,97710,0,9999,340.3025797,0,0,19,0,0,0,4,9,0,7,0,0,0,0,21,2,5,2013-05-29,0,,0,0
14.3,12.5,89,97710,0,9999,343.0174,0,0,0,0,0,0,4,13,0,7,0,0,0,0,22,2,5,2013-05-29,0,,0,0
14.5,12.4,87,97730,0,9999,343.8614374,0,0,0,0,0,0,4,11,0,7,0,0,0,0,23,2,5,2013-05-29,0,,0,0
14.9,12.6,86,97710,0,9999,346.0045256,0,0,0,0,0,0,5,11,7,7,0,0,0,0,0,3,5,2013-05-29,0,,0,0
15.5,12.6,83,97680,0,9999,348.8979275,0,0,0,0,0,0,5,11,0,7,0,0,0,0,1,3,5,2013-05-30,0,,0,0
15.7,13,84,97670,0,9999,350.3218233,0,0,0,0,0,0,5,13,8,7,0,0,0,0,2,3,5,2013-05-30,0,,0,0
15.5,13.3,87,97600,0,9999,349.6922688,0,0,0,0,0,0,4,13,0,7,0,0,0,0,3,3,5,2013-05-30,0,,0,0
14.9,13.3,90,97570,0,9999,346.7922795,0,0,0,0,0,0,5,15,4,7,0,0,0,0,4,3,5,2013-05-30,0,,0,0
14.6,13.1,91,97540,6,9999,345.1251275,0,0,0,0,1000,0,6,15,3,7,0,0,0,0,5,3,5,2013-05-30,0,,0,0
14.5,13.1,91,97520,166,9999,340.6741116,51,0,13,2,0,2,5,13,2,6,0,0,0,0.1,6,3,5,2013-05-30,0,,0,0
14.8,13.2,90,97510,398,9999,342.2092903,104,0,60,9,0,9,6,11,0,6,0,0,0,0.2,7,3,5,2013-05-30,0,,4.506340084,-0.978846925
14.5,13.2,92,97500,626,9999,340.7846568,195,65,146,45,45,24,5,11,5,6,0,0,0,0.95,8,3,5,2013-05-30,0,,0,0
14.6,13.2,91,97470,834,9999,341.2590394,200,26,194,64,60,26,6,13,0,6,0,0,0,0.95,9,3,5,2013-05-30,0,,0,0
14.3,13,92,97460,1009,9999,343.5757957,660,20,236,57,20,42,6,13,3,7,0,0,0,0.975703227,10,3,5,2013-05-30,0,,0,0
13.9,12.6,92,97470,1137,9999,341.2222267,756,9,214,90,61,39,5,15,9,7,0,0,0,0.95,11,3,5,2013-05-30,0,,0,0
13.9,12.3,90,97500,1212,9999,340.8887011,604,21,304,106,89,24,6,15,1,7,0,0,0,0.513528014,12,3,5,2013-05-30,0,,3.884991914,-0.676794258
13.8,11.9,88,97510,1227,9999,339.9690515,776,9,208,108,99,17,7,19,1,7,0,0,0,0.95,13,3,5,2013-05-30,0,,0,0
13.6,11.7,88,97530,1181,9999,338.799806,656,13,255,104,95,20,6,13,5,7,0,0,0,0.975703227,14,3,5,2013-05-30,0,,0,0
13.3,11.2,87,97520,1078,9999,336.8302917,685,14,256,91,86,22,7,15,2,7,0,0,0,0.95,15,3,5,2013-05-30,0,,0,0
12.6,10.7,88,97480,925,9999,332.9994168,418,25,283,77,86,17,5,15,2,7,0,0,0,0.95,16,3,5,2013-05-30,0,,0,0
12.7,10.3,85,97470,731,9999,333.0257323,92,23,236,62,69,24,6,17,9,7,0,0,0,0.3,17,3,5,2013-05-30,0,,4.223725716,-0.882961173
12.6,10.2,85,97450,511,9999,332.449696,74,13,173,20,5,18,7,15,8,7,0,0,0,0.1,18,3,5,2013-05-30,0,,0.07957709,0.079493129
12.3,10.2,87,97360,279,9999,331.0550479,18,83,139,5,0,5,6,15,5,7,0,0,0,0.1,19,3,5,2013-05-30,0,,0,0
12.1,10,87,97290,59,9999,329.9091009,6,73,71,2,0,2,6,13,5,7,0,0,0,0.1,20,3,5,2013-05-30,0,,0,0
12,9.9,87,97250,0,9999,329.3372607,0,0,12,0,0,0,5,17,6,7,0,0,0,0.1,21,3,5,2013-05-30,0,,0,0
11.5,10,90,97230,0,9999,327.1406483,0,0,0,0,0,0,5,15,4,7,0,0,0,0.05,22,3,5,2013-05-30,0,,0,0
11.7,10,89,97210,0,9999,328.0615221,0,0,0,0,0,0,5,11,2,7,0,0,0,0.05,23,3,5,2013-05-30,0,,0,0
11.4,10.1,92,97220,0,9999,326.7891997,0,0,0,0,0,0,5,17,9,7,0,0,0,0,0,4,5,2013-05-30,0,,0,0
11.5,10.3,92,97260,0,9999,327.4657726,0,0,0,0,0,0,5,13,4,7,0,0,0,0,1,4,5,2013-05-31,0,,0,0
11.5,10.3,92,97270,0,9999,327.4657726,0,0,0,0,0,0,4,15,9,7,0,0,0,0,2,4,5,2013-05-31,0,,0,0
11.7,10.4,92,97310,0,9999,328.4961648,0,0,0,0,0,0,4,15,9,7,0,0,0,0,3,4,5,2013-05-31,0,,0,0
11.7,10.2,91,97360,0,9999,328.2789202,0,0,0,0,0,0,4,17,1,7,0,0,0,0,4,4,5,2013-05-31,0,,0,0
11.5,9.8,89,97440,7,9999,326.9237071,0,0,0,0,1000,0,5,15,7,7,0,0,0,0,5,4,5,2013-05-31,0,,0,0
11.1,9.8,92,97510,167,9999,316.1240491,86,0,6,1,0,1,4,15,5,4,0,0,0,0.1,6,4,5,2013-05-31,0,,0,0
11.1,9.8,92,97580,399,9999,325.0889943,254,0,38,5,0,5,4,15,6,7,0,0,0,0.2,7,4,5,2013-05-31,0,,4.537337969,-0.984717656
10.9,9.5,91,97650,627,9999,314.9207574,440,0,13,14,0,14,4,15,4,4,0,0,0,0.95,8,4,5,2013-05-31,0,,1.022938971,0.853642497
10.7,8.9,89,97710,835,9999,322.2948328,618,5,164,27,1,27,3,17,4,7,0,0,0,0.95,9,4,5,2013-05-31,0,,0.273903047,0.270491039
10.2,8.8,91,97800,1009,9999,319.921852,766,5,183,31,2,29,2,17,5,7,0,0,0,0.975703227,10,4,5,2013-05-31,0,,0.097570325,0.097415588
10,8.4,90,97860,1138,9999,318.5923098,871,8,207,93,57,44,4,15,5,7,0,0,0,0.95,11,4,5,2013-05-31,0,,0.012381933,0.012381617
9.9,7.3,84,97950,1213,9999,316.9671643,926,17,280,37,5,33,4,19,2,7,0,0,0,0.513528014,12,4,5,2013-05-31,0,,4.280277349,-0.908083446
9.9,6.6,80,98030,1228,9999,316.2169846,924,34,362,76,32,47,4,19,0,7,0,0,0,0.95,13,4,5,2013-05-31,0,,0.34131893,0.334730229
9.6,5.8,77,98140,1182,9999,314.0217826,835,22,320,81,38,47,4,15,3,7,0,0,0,0.975703227,14,4,5,2013-05-31,0,,0,0
9.4,5.6,77,98220,1080,9999,309.3142993,772,18,287,85,61,35,4,15,5,6,0,0,0,0.95,15,4,5,2013-05-31,0,,0,0
8.9,4.9,76,98260,927,9999,306.393926,527,13,239,81,77,27,3,15,8,6,0,0,0,0.95,16,4,5,2013-05-31,0,,0,0
22.9,2.6,26,98460,734,9999,368.9959585,278,14,216,40,18,30,22,9,1,6,0,0,0,0.3,17,4,5,2013-05-31,0,,2.292638592,0.750589693
22.7,1.2,24,98410,514,9999,370.4653454,298,48,202,21,6,19,26,7,9,7,0,0,0,0.1,18,4,5,2013-05-31,0,,0,0
22.3,2.1,26,98370,282,9999,365.3728546,133,0,111,3,0,3,25,9,4,6,0,0,0,0.1,19,4,5,2013-05-31,0,,0,0
21,2.6,30,98350,61,9999,363.8014183,14,46,71,1,0,1,24,6,0,7,0,0,0,0.1,20,4,5,2013-05-31,0,,0,0
19.3,3.5,35,98360,0,9999,356.5744374,0,0,14,0,0,0,23,6,6,7,0,0,0,0.1,21,4,5,2013-05-31,0,,0,0
17.9,4.5,41,98350,0,9999,351.0028735,0,0,0,0,0,0,23,6,8,7,0,0,0,0.05,22,4,5,2013-05-31,0,,0,0
15.9,5.2,49,98330,0,9999,342.2711272,0,0,0,0,0,0,23,6,2,7,0,0,0,0.05,23,4,5,2013-05-31,0,,0,0
8.1,3.7,74,98240,0,9999,296.7799885,0,0,0,0,0,0,33,17,7,4,0,0,0,0,0,5,6,2013-05-31,0,,0,0
9.3,5.2,76,98320,0,9999,303.444227,0,0,0,0,0,0,3,15,6,4,0,0,0,0,1,5,6,2013-06-01,0,,0,0
9.3,5.7,78,98350,0,9999,301.575945,0,0,0,0,0,0,2,15,9,3,0,0,0,0,2,5,6,2013-06-01,0,,0,0
8.8,5.6,80,98380,0,9999,299.3427804,0,0,0,0,0,0,1,13,8,3,0,0,0,0,3,5,6,2013-06-01,0,,0,0
8.7,5.2,79,98460,0,9999,291.6191972,0,0,0,0,0,0,3,15,1,1,0,0,0,0,4,5,6,2013-06-01,0,,0,0
9,5.1,77,98510,7,9999,292.7630632,0,0,0,0,0,0,2,15,2,1,0,0,0,0,5,5,6,2013-06-01,0,,0,0
8.5,5,79,98580,169,9999,285.1238693,44,235,24,6,4,6,2,13,7,0,0,0,0,0.1,6,5,6,2013-06-01,0,,0.565139613,0.535533726
8,5,81,98640,401,9999,292.4572533,195,567,52,26,49,11,36,15,2,2,0,0,0,0.2,7,5,6,2013-06-01,0,,5.848023652,-0.421556996
8.7,4.9,77,98710,628,9999,291.3192463,382,735,70,47,71,13,36,17,9,1,0,0,0,0.95,8,5,6,2013-06-01,0,,1.793961079,0.975201921
9,4.7,74,98780,836,9999,296.3370747,414,259,217,66,82,14,2,19,5,2,0,0,0,0.95,9,5,6,2013-06-01,0,,0.595812247,0.561181231
9.6,5.3,75,98850,1010,9999,302.4459575,684,203,300,83,89,15,36,19,1,3,0,0,0,0.975703227,10,5,6,2013-06-01,0,,0.11387391,0.113627964
9.2,4.4,72,98880,1139,9999,299.8088887,708,30,300,96,93,16,2,19,5,3,0,0,0,0.95,11,5,6,2013-06-01,0,,0,0
9.6,4.2,69,98930,1214,9999,298.3528195,587,271,400,103,95,17,1,19,5,2,0,0,0,0.513528014,12,5,6,2013-06-01,0,,4.267751894,-0.902766825
10.9,5,67,98950,1229,9999,294.9725138,528,947,108,105,95,17,2,17,3,0,0,0,0,0.95,13,5,6,2013-06-01,0,,0.225231015,0.223331548
12,4.9,62,98930,1184,9999,299.4679414,753,947,107,101,95,16,1,17,3,0,0,0,0,0.975703227,14,5,6,2013-06-01,0,,0,0
13.1,5.8,61,98970,1081,9999,310.9075011,610,937,104,92,86,21,1,13,9,1,0,0,0,0.95,15,5,6,2013-06-01,0,,0,0
13.4,5.6,59,98970,928,9999,306.1289004,543,912,100,66,46,34,35,17,9,0,0,0,0,0.95,16,5,6,2013-06-01,0,,0,0
13.7,4.6,54,99000,736,9999,306.3612217,298,877,91,48,34,29,1,17,3,0,0,0,0,0.3,17,5,6,2013-06-01,0,,4.259818672,-0.899326134
13.8,2.9,48,99030,516,9999,304.988627,49,819,80,26,12,21,2,15,6,0,0,0,0,0.1,18,5,6,2013-06-01,0,,0.066665837,0.066616467
